"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/DHW Systems","DWH Hot Water System","CP-1B S/S","Off","BBO","BO:4","DEV:2060112","pump2_2","" ,"normal","0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#cdhw_systems_/dwh_hot_water_system_/pump2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Sump-Sewer-Waste Pumps","Sewer Eject 1&2 Hi Level Monitor","Normal","BBI","BI:5","DEV:206907","sp2_hi_lvl_status_1","" ,"normal","0:12","Dry Contact","" ,"" ,"" ,"" ,"#sump-sewer-waste_pumps_/sp2_hi_lvl_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Sump-Sewer-Waste Pumps","Sewer Eject Pump SE1A","Off","BBI","BI:6","DEV:206907","sej1_run_status_1","" ,"normal","0:10","Dry Contact","" ,"" ,"" ,"" ,"#sump-sewer-waste_pumps_/sej1_run_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Sump-Sewer-Waste Pumps","Sewer Eject Pump SE 2A","Off","BBI","BI:10","DEV:206907","sejp2_run_status_1","" ,"normal","0:11","Dry Contact","" ,"" ,"" ,"" ,"#sump-sewer-waste_pumps_/sejp2_run_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Sump-Sewer-Waste Pumps","Waste Pump SE2A","Off","BBI","BI:7","DEV:206907","wp1_run_status_1","" ,"normal","0:28","Dry Contact","" ,"" ,"" ,"" ,"#sump-sewer-waste_pumps_/wp1_run_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Sump-Sewer-Waste Pumps","Waste Pump SE2B","Off","BBI","BI:8","DEV:206907","wp2_run_status_1","" ,"normal","0:29","Dry Contact","" ,"" ,"" ,"" ,"#sump-sewer-waste_pumps_/wp2_run_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Sump-Sewer-Waste Pumps","WP-1&2 Hi Level Monitor","Normal","BBI","BI:9","DEV:206907","wp1_hi_lvl_status_1","" ,"normal","0:30","Dry Contact","" ,"" ,"" ,"" ,"#sump-sewer-waste_pumps_/wp1_hi_lvl_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Air Compressors","Comp 1A Status","On","BBI","BI:15","DEV:206907","ac1_run_status_17","" ,"reversed","0:6","Dry Contact","" ,"" ,"" ,"" ,"#air_compressors_/ac1_run_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Air Compressors","Comp 1B Status","On","BBI","BI:16","DEV:206907","ac2_run_status_17","" ,"reversed","0:16","Dry Contact","" ,"" ,"" ,"" ,"#air_compressors_/ac2_run_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","Tank Temp","82.5 F" ,"BAI","AI:1","DEV:206140","t_temp_1","0.5000","0","0:4","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#solar_collector/t_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","HOA1","Off","BBI","BI:1","DEV:206140","c1_1","" ,"normal","0:1","Dry Contact","" ,"" ,"" ,"" ,"#solar_collector/c1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","HOA2","On","BBI","BI:2","DEV:206140","c2_1","" ,"normal","0:2","Dry Contact","" ,"" ,"" ,"" ,"#solar_collector/c2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","HOA3","Off","BBI","BI:3","DEV:206140","c3_1","" ,"normal","0:3","Dry Contact","" ,"" ,"" ,"" ,"#solar_collector/c3"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","P1 Status","On","BBI","BI:4","DEV:206140","chwp1_status_1","" ,"reversed","0:5","Dry Contact","" ,"" ,"" ,"" ,"#solar_collector/chwp1_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","P-1 VFD Speed","0.0 %","BAO","AO:1","DEV:206140","vfd_output_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#solar_collector/vfd_output"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Solar Collector","P-1 S/S","Off","BBO","BO:1","DEV:206140","p1_cmd_1","" ,"normal","0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#solar_collector/p1_cmd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Misc Monitoring","WM-5","75.6 F" ,"BAI","AI:3","DEV:2060112","m007_7","0.5000","0","0:5","Universal Input","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#misc_monitoring/m007"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Misc Monitoring","WM-4","72.3 F" ,"BAI","AI:4","DEV:2060112","m008_7","0.5000","0","0:6","Universal Input","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#misc_monitoring/m008"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Misc Monitoring","point name","Off","BBI","BI:9","DEV:2060112","m031_7","" ,"normal","0:0","Universal Input","" ,"" ,"" ,"" ,"#misc_monitoring/m031"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Misc Monitoring","point name","Off","BBI","BI:10","DEV:2060112","m032_7","" ,"normal","0:0","Universal Input","" ,"" ,"" ,"" ,"#misc_monitoring/m032"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Misc Monitoring","point name","Off","BBI","BI:11","DEV:2060112","m033_7","" ,"normal","0:0","Universal Input","" ,"" ,"" ,"" ,"#misc_monitoring/m033"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Misc Monitoring","point name","Off","BBI","BI:12","DEV:2060112","m034_7","" ,"normal","0:0","Universal Input","" ,"" ,"" ,"" ,"#misc_monitoring/m034"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","High/Low Tank Alarm","On","BBI","BI:1","DEV:206907","m005_4","" ,"normal","0:17","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m005"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","Presssure Alarm","Off","BBI","BI:2","DEV:206907","m004_4","" ,"normal","0:24","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m004"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","Pump 01 Run Confirm","Off","BBI","BI:3","DEV:206907","m006_4","" ,"normal","0:18","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m006"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","Pump 02 Run Confirm","Off","BBI","BI:4","DEV:206907","m007_4","" ,"normal","0:19","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m007"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","RO Alarm","Off","BBI","BI:11","DEV:206907","m008_4","" ,"normal","0:2","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m008"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","RO Status","Off","BBI","BI:12","DEV:206907","m009_4","" ,"normal","0:03","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m009"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","System Status","Off","BBI","BI:13","DEV:206907","m001_4","" ,"normal","0:22","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m001"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Misc Mechanical Equiptment","Process Water System","UV-01 Enable","Off","BBI","BI:14","DEV:206907","m003_4","" ,"normal","0:23","Dry Contact","" ,"" ,"" ,"" ,"#process_water_system/m003"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Zone Temp","" ,"BRS","" ,"DEV:2061327","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-b27-e_/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Zone Temp / Zone Temp","69.9 F" ,"BAI","AI:1","DEV:2061327","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-b27-e_/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Discharge Temp","57.2 F" ,"BAI","AI:2","DEV:2061327","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-b27-e_/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061327","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-b27-e_/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Misc Input","Off","BBI","BI:2","DEV:2061327","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-b27-e_/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Condensate Detector","Off","BBI","BI:1","DEV:2061327","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-b27-e_/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","CHW Valve","0.0 %","BAO","AO:1","DEV:2061327","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-b27-e_/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","HW Valve","0.0 %","BAO","AO:2","DEV:2061327","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-b27-e_/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 West SAV-B27-E","Siemans Output","20.0 %","BAO","AO:3","DEV:2061327","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-b27-e_/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Zone Temp","" ,"BRS","" ,"DEV:2061328","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-b28-e_/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Zone Temp / Zone Temp","68.3 F" ,"BAI","AI:1","DEV:2061328","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-b28-e_/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Discharge Temp","82.6 F" ,"BAI","AI:2","DEV:2061328","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-b28-e_/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061328","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-b28-e_/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Misc Input","Off","BBI","BI:2","DEV:2061328","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-b28-e_/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Condensate Detector","Off","BBI","BI:1","DEV:2061328","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-b28-e_/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","CHW Valve","0.0 %","BAO","AO:1","DEV:2061328","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-b28-e_/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","HW Valve","100.0 %","BAO","AO:2","DEV:2061328","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-b28-e_/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/050 Engineering","Engineering 050 East SAV-B28-E","Siemans Output","100.0 %","BAO","AO:3","DEV:2061328","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-b28-e_/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Zone Temp","" ,"BRS","" ,"DEV:2061318","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-b18-e_/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Zone Temp / Zone Temp","70.0 F" ,"BAI","AI:1","DEV:2061318","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-b18-e_/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Discharge Temp","93.2 F" ,"BAI","AI:2","DEV:2061318","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-b18-e_/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061318","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-b18-e_/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Misc Input","Off","BBI","BI:2","DEV:2061318","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-b18-e_/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Condensate Detector","Off","BBI","BI:1","DEV:2061318","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-b18-e_/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","CHW Valve","0.0 %","BAO","AO:1","DEV:2061318","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-b18-e_/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","HW Valve","33.2 %","BAO","AO:2","DEV:2061318","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-b18-e_/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 East SAV-B18-E","Siemans Output","20.0 %","BAO","AO:3","DEV:2061318","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-b18-e_/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Zone Temp","" ,"BRS","" ,"DEV:2061313","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-b13-e_/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Zone Temp / Zone Temp","68.1 F" ,"BAI","AI:1","DEV:2061313","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-b13-e_/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Discharge Temp","57.5 F" ,"BAI","AI:2","DEV:2061313","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-b13-e_/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061313","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-b13-e_/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Misc Input","Off","BBI","BI:2","DEV:2061313","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-b13-e_/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Condensate Detector","Off","BBI","BI:1","DEV:2061313","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-b13-e_/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","CHW Valve","0.0 %","BAO","AO:1","DEV:2061313","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-b13-e_/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","HW Valve","0.0 %","BAO","AO:2","DEV:2061313","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-b13-e_/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar/080 Material Science","Material Science 080 West SAV-B13-E","Siemans Output","20.0 %","BAO","AO:3","DEV:2061313","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-b13-e_/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","Zone Temp","" ,"BRS","" ,"DEV:2061301","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-b1-a/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","Zone Temp / Zone Temp","70.1 F" ,"BAI","AI:1","DEV:2061301","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-b1-a/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","Discharge Temp","71.4 F" ,"BAI","AI:2","DEV:2061301","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-b1-a/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061301","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-b1-a/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","Misc Input","Off","BBI","BI:2","DEV:2061301","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-b1-a/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","Condensate Detector","Off","BBI","BI:1","DEV:2061301","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-b1-a/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","CHW Valve","0.0 %","BAO","AO:1","DEV:2061301","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-b1-a/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Microtome 090F SAV-B1-A","HW Valve","62.7 %","BAO","AO:2","DEV:2061301","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-b1-a/hw_valve"
